Id,code_module_x,code_presentation_x_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,score,final_result
832,AAA,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,45,Withdrawn
833,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,86,Withdrawn
834,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,86,Withdrawn
835,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,82,Withdrawn
836,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,82,Withdrawn
837,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,65,Withdrawn
838,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,65,Withdrawn
839,AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,55,Withdrawn
840,AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,55,Withdrawn
841,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,55,Withdrawn
842,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,55,Withdrawn
843,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,120,63,Withdrawn
844,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,120,63,Withdrawn
845,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,38,Withdrawn
846,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,38,Withdrawn
847,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,120,74,Withdrawn
848,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,120,74,Withdrawn
849,AAA,2014J,M,South Region,HE Qualification,60-70%,0-35,0,60,80,Withdrawn
850,AAA,2014J,M,South Region,HE Qualification,60-70%,0-35,0,60,80,Withdrawn
851,AAA,2014J,M,South West Region,HE Qualification,70-80%,55<=,0,60,66,Withdrawn
852,AAA,2014J,M,South West Region,HE Qualification,70-80%,55<=,0,60,66,Withdrawn
853,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,72,Withdrawn
854,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,72,Withdrawn
855,AAA,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,35,Withdrawn
856,AAA,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,35,Withdrawn
857,AAA,2014J,F,East Midlands Region,HE Qualification,70-80%,35-55,0,60,39,Withdrawn
858,AAA,2014J,F,East Midlands Region,HE Qualification,70-80%,35-55,0,60,39,Withdrawn
859,AAA,2014J,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,40,Withdrawn
860,AAA,2014J,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,40,Withdrawn
861,AAA,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,65,Withdrawn
862,AAA,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,65,Withdrawn
863,AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,65,Pass
864,AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,65,Pass
865,AAA,2013J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,46,Withdrawn
866,AAA,2013J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,46,Withdrawn
867,AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,46,Pass
868,AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,46,Pass
869,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,53,Withdrawn
870,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,53,Withdrawn
871,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,53,Pass
872,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,53,Pass
873,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,73,Withdrawn
874,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,73,Withdrawn
875,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,73,Pass
876,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,73,Pass
877,AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,83,Withdrawn
878,AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,83,Withdrawn
879,AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,83,Pass
880,AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,83,Pass
881,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,72,Withdrawn
882,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,72,Withdrawn
883,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,72,Pass
884,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,72,Pass
885,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,60,Withdrawn
886,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,60,Withdrawn
887,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,60,Pass
888,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,60,Pass
889,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,87,Withdrawn
890,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,87,Withdrawn
891,AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,87,Distinction
892,AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,87,Distinction
893,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,87,Withdrawn
894,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,87,Withdrawn
895,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,87,Pass
896,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,87,Pass
897,AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,88,Withdrawn
898,AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,88,Withdrawn
899,AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,88,Pass
900,AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,88,Pass
901,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,54,Withdrawn
902,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,54,Withdrawn
903,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,54,Pass
904,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,54,Pass
905,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,73,Withdrawn
906,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,73,Withdrawn
907,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,73,Pass
908,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,73,Pass
909,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,80,Withdrawn
910,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,80,Withdrawn
911,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,80,Pass
912,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,80,Pass
913,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,70,Withdrawn
914,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,70,Withdrawn
915,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,70,Pass
916,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,70,Pass
917,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,70,Withdrawn
918,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,70,Withdrawn
919,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,70,Pass
920,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,70,Pass
921,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,62,Withdrawn
922,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,62,Withdrawn
923,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,62,Pass
924,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,62,Pass
925,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,66,Withdrawn
926,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,66,Withdrawn
927,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,66,Pass
928,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,66,Pass
929,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,65,Withdrawn
930,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,65,Withdrawn
931,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,47,Withdrawn
932,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,47,Withdrawn
933,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,80,Withdrawn
934,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,80,Withdrawn
935,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,78,Withdrawn
936,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,78,Withdrawn
937,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,63,Withdrawn
938,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,63,Withdrawn
939,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,120,76,Withdrawn
940,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,120,76,Withdrawn
941,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,56,Withdrawn
942,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,56,Withdrawn
943,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,120,76,Withdrawn
944,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,120,76,Withdrawn
945,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,78,Withdrawn
946,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,78,Withdrawn
947,AAA,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,55,Withdrawn
948,AAA,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,55,Withdrawn
949,AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,55,Pass
950,AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,55,Pass
951,AAA,2013J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,43,Withdrawn
952,AAA,2013J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,43,Withdrawn
953,AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,43,Pass
954,AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,43,Pass
955,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,39,Withdrawn
956,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,39,Withdrawn
957,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,39,Pass
958,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,39,Pass
959,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,86,Withdrawn
960,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,86,Withdrawn
961,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,86,Pass
962,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,86,Pass
963,AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,83,Withdrawn
964,AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,83,Withdrawn
965,AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,83,Pass
966,AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,83,Pass
967,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,67,Withdrawn
968,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,67,Withdrawn
969,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,67,Pass
970,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,67,Pass
971,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,61,Withdrawn
972,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,61,Withdrawn
973,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,61,Pass
974,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,61,Pass
975,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,86,Withdrawn
976,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,86,Withdrawn
977,AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,86,Distinction
978,AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,86,Distinction
979,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,90,Withdrawn
980,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,90,Withdrawn
981,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,90,Pass
982,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,90,Pass
983,AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,76,Withdrawn
984,AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,76,Withdrawn
985,AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,76,Pass
986,AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,76,Pass
987,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,77,Withdrawn
988,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,77,Withdrawn
989,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,77,Pass
990,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,77,Pass
991,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,56,Withdrawn
992,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,56,Withdrawn
993,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,56,Pass
994,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,56,Pass
995,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,80,Withdrawn
996,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,80,Withdrawn
997,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,80,Pass
998,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,80,Pass
999,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,50,Withdrawn
1000,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,50,Withdrawn
1001,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,50,Fail
1002,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,50,Fail
1003,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,66,Withdrawn
1004,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,66,Withdrawn
1005,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,66,Pass
1006,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,66,Pass
1007,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,77,Withdrawn
1008,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,77,Withdrawn
1009,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,77,Pass
1010,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,77,Pass
1011,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,79,Withdrawn
1012,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,79,Withdrawn
1013,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,79,Pass
1014,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,79,Pass
1015,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,80,Withdrawn
1016,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,80,Withdrawn
1017,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,80,Pass
1018,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,80,Pass
1019,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,41,Withdrawn
1020,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,41,Withdrawn
1021,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,82,Withdrawn
1022,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,82,Withdrawn
1023,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,82,Withdrawn
1024,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,82,Withdrawn
1025,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,59,Withdrawn
1026,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,59,Withdrawn
1027,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,120,64,Withdrawn
1028,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,120,64,Withdrawn
1029,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,58,Withdrawn
1030,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,58,Withdrawn
1031,BBB,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,64,Pass
1032,BBB,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,64,Pass
1033,BBB,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,64,Pass
1034,BBB,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,64,Pass
1035,FFF,2014B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,150,64,Withdrawn
1036,FFF,2014B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,150,64,Withdrawn
1037,FFF,2014B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,150,64,Withdrawn
1038,FFF,2014B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,150,64,Withdrawn
1039,CCC,2014B,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,98,Withdrawn
1040,CCC,2014B,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,98,Withdrawn
1041,CCC,2014B,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,98,Withdrawn
1042,CCC,2014B,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,98,Withdrawn
1043,FFF,2014B,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,98,Pass
1044,FFF,2014B,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,98,Pass
1045,FFF,2014B,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,98,Pass
1046,FFF,2014B,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,98,Pass
1047,CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,150,76,Withdrawn
1048,CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,150,76,Withdrawn
1049,CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,150,76,Withdrawn
1050,CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,150,76,Withdrawn
1051,CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,150,76,Withdrawn
1052,CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,150,76,Withdrawn
1053,CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,150,76,Withdrawn
1054,CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,150,76,Withdrawn
1055,CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,30,76,Withdrawn
1056,CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,30,76,Withdrawn
1057,CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,30,76,Withdrawn
1058,CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,30,76,Withdrawn
1059,CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,30,76,Withdrawn
1060,CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,30,76,Withdrawn
1061,CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,30,76,Withdrawn
1062,CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,30,76,Withdrawn
1063,FFF,2014B,M,Scotland,HE Qualification,90-100%,0-35,1,150,76,Pass
1064,FFF,2014B,M,Scotland,HE Qualification,90-100%,0-35,1,150,76,Pass
1065,FFF,2014B,M,Scotland,HE Qualification,90-100%,0-35,1,150,76,Pass
1066,FFF,2014B,M,Scotland,HE Qualification,90-100%,0-35,1,150,76,Pass
1067,FFF,2014B,M,Scotland,HE Qualification,90-100%,0-35,1,150,76,Pass
1068,FFF,2014B,M,Scotland,HE Qualification,90-100%,0-35,1,150,76,Pass
1069,FFF,2014B,M,Scotland,HE Qualification,90-100%,0-35,1,150,76,Pass
1070,FFF,2014B,M,Scotland,HE Qualification,90-100%,0-35,1,150,76,Pass
1071,CCC,2014B,F,London Region,A Level or Equivalent,80-90%,35-55,0,120,70,Withdrawn
1072,CCC,2014B,F,London Region,A Level or Equivalent,80-90%,35-55,0,120,70,Withdrawn
1073,CCC,2014B,F,London Region,A Level or Equivalent,80-90%,35-55,0,120,70,Withdrawn
1074,CCC,2014B,F,London Region,A Level or Equivalent,80-90%,35-55,0,120,70,Withdrawn
1075,CCC,2014B,F,London Region,A Level or Equivalent,80-90%,35-55,0,120,70,Withdrawn
1076,CCC,2014B,F,London Region,A Level or Equivalent,80-90%,35-55,0,120,70,Withdrawn
1077,CCC,2014B,F,London Region,A Level or Equivalent,80-90%,35-55,0,120,70,Withdrawn
1078,CCC,2014B,F,London Region,A Level or Equivalent,80-90%,35-55,0,120,70,Withdrawn
1079,FFF,2013B,F,London Region,A Level or Equivalent,80-90%,35-55,1,240,70,Withdrawn
1080,FFF,2013B,F,London Region,A Level or Equivalent,80-90%,35-55,1,240,70,Withdrawn
1081,FFF,2013B,F,London Region,A Level or Equivalent,80-90%,35-55,1,240,70,Withdrawn
1082,FFF,2013B,F,London Region,A Level or Equivalent,80-90%,35-55,1,240,70,Withdrawn
1083,FFF,2013B,F,London Region,A Level or Equivalent,80-90%,35-55,1,240,70,Withdrawn
1084,FFF,2013B,F,London Region,A Level or Equivalent,80-90%,35-55,1,240,70,Withdrawn
1085,FFF,2013B,F,London Region,A Level or Equivalent,80-90%,35-55,1,240,70,Withdrawn
